"Início dos relatórios","Encerramento dos relatórios","Nome do anúncio","Veiculação de anúncio","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios",Alcance,Impressões,Resultados,"Indicador de resultados","Custo por resultados","Valor usado (BRL)","Valor de conversão da compra no site","Adições ao carrinho","Finalizações de compra iniciadas","Inclusões de informações de pagamento","ROAS (retorno sobre o investimento em publicidade) das compras","Cliques no link","Visualizações da página de destino do site",HOOKRATE,"CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","CTR de saída único","CPM (custo por 1.000 impressões) (BRL)","Custo por visualização da página de destino (BRL)","Custo por finalização de compra iniciada (BRL)","Custo por adição ao carrinho (BRL)","Salvamentos do post",Frequência,"Classificação de qualidade","Classificação da taxa de engajamento","Classificação da taxa de conversão","Reproduções do vídeo por no mínimo 3 segundos","Reproduções de 25% do vídeo","Reproduções de 50% do vídeo","Reproduções de 75% do vídeo"
2023-03-27,2026-04-27,[COLLECT][V6],inactive,200,Diário,12567,21272,12,actions:offsite_conversion.fb_pixel_purchase,42.88166667,514.58,1517.69,97,21,18,2.949376,399,378,0.00145731,1.289674,1.875705,2.840773,24.190485,1.361323,24.50381,5.304948,18,1.692687,–,–,–,31,,,
2023-03-27,2026-04-27,[COLLECT][V8],inactive,200,Diário,8267,22415,19,actions:offsite_conversion.fb_pixel_purchase,24.87421053,472.61,2887.59,106,31,24,6.109879,322,306,0.00075842,1.467733,1.436538,3.096649,21.084542,1.544477,15.245484,4.458585,19,2.711383,–,–,–,17,,,
2023-03-27,2026-04-27,[COLLECT][V7],inactive,200,Diário,164,233,,,,5.51,,,,,,2,2,0.00429185,2.755,0.858369,1.219512,23.648069,2.755,,,,1.420732,–,–,–,1,,,
2023-03-27,2026-04-27,[COLLECT][V8],inactive,200,Diário,811,1028,,,,25.94,,3,,,,18,17,0.00291829,1.441111,1.750973,2.096178,25.233463,1.525882,,8.646667,2,1.267571,–,–,–,3,,,
2023-03-27,2026-04-27,[SEAMLESS][V2],not_delivering,200,Diário,7471,7646,6,actions:offsite_conversion.fb_pixel_purchase,32.885,197.31,810.34,58,12,8,4.106938,157,166,0.36738164,1.256752,2.053361,2.021148,25.80565,1.188614,16.4425,3.401897,17,1.023424,–,–,–,2809,1173,603,328
2023-03-27,2026-04-27,[TROPICANA][V1],inactive,200,Diário,1119,1240,,,,28.54,,2,2,,,19,15,0.1516129,1.502105,1.532258,1.340483,23.016129,1.902667,14.27,14.27,,1.108132,–,–,–,188,94,50,35
2023-03-27,2026-04-27,[TROPICANA][V3],inactive,200,Diário,1237,1451,,,,61.61,,4,3,,,27,26,0.34321158,2.281852,1.860786,2.1827,42.460372,2.369615,20.536667,15.4025,1,1.172999,–,–,–,498,295,153,113
2023-03-27,2026-04-27,[FRENCHIE][VERAO],inactive,200,Diário,20,25,,,,0.93,,1,,,,3,2,0,0.31,12,15,37.2,0.465,,0.93,,1.25,–,–,–,,,,
2023-03-27,2026-04-27,[SEAMLESS][VERAO]1,inactive,200,Diário,53,64,,,,1.3,,,,,,1,1,0,1.3,1.5625,1.886792,20.3125,1.3,,,,1.207547,–,–,–,,,,
2023-03-27,2026-04-27,[SEAMLESS][VERAO]2,inactive,200,Diário,65,88,,,,2.81,,,,,,2,2,0.01136364,1.405,2.272727,3.076923,31.931818,1.405,,,,1.353846,–,–,–,1,,,
2023-03-27,2026-04-27,[SEAMLESS][VERAO]3,inactive,200,Diário,186,228,,,,12.18,,,,,,7,7,0.00438596,1.74,3.070175,3.763441,53.421053,1.74,,,,1.225806,–,–,–,1,,,
2023-03-27,2026-04-27,[SEAMLESS][VERAO]4,inactive,200,Diário,196,224,,,,6.11,,,,,,1,1,0,6.11,0.446429,0.510204,27.276786,6.11,,,,1.142857,–,–,–,,,,
2023-03-27,2026-04-27,[SEAMLESSbj][VERAO]1,inactive,200,Diário,27,29,,,,0.7,,,,,,,,0,,,,24.137931,,,,,1.074074,–,–,–,,,,
2023-03-27,2026-04-27,[SEAMLESSbj][VERAO]2,inactive,200,Diário,6,8,,,,0.34,,,,,,,,0,,,,42.5,,,,,1.333333,–,–,–,,,,
2023-03-27,2026-04-27,[SEAMLESSbj][VERAO]3,not_delivering,200,Diário,700,1118,1,actions:offsite_conversion.fb_pixel_purchase,47.47,47.47,73.31,8,1,1,1.544344,31,31,0.00089445,1.53129,2.772809,3.857143,42.45975,1.53129,47.47,5.93375,,1.597143,–,–,–,1,,,
2023-03-27,2026-04-27,[TROPICANA][VERAO]1,not_delivering,200,Diário,3149,4201,6,actions:offsite_conversion.fb_pixel_purchase,30.495,182.97,863.14,46,10,7,4.717385,142,136,0.00238039,1.288521,3.380148,4.191807,43.553916,1.345368,18.297,3.977609,4,1.334074,–,–,–,10,,,
2023-03-27,2026-04-27,[TROPICANA][VERAO]2,inactive,200,Diário,22,25,,,,0.88,,,,,,,,0,,,,35.2,,,,,1.136364,–,–,–,,,,
2023-03-27,2026-04-27,[COLLECT][VERAO]1,inactive,200,Diário,124,155,,,,5.67,,,,,,2,2,0.00645161,2.835,1.290323,1.612903,36.580645,2.835,,,,1.25,–,–,–,1,,,
2023-03-27,2026-04-27,[COLLECT][VERAO]2,inactive,200,Diário,814,1027,,,,33.32,,5,2,1,,28,29,0.00292113,1.19,2.726388,2.948403,32.444012,1.148966,16.66,6.664,1,1.261671,–,–,–,3,,,
2023-03-27,2026-04-27,[COLLECT][VERAO]3,inactive,200,Diário,12,12,,,,0.25,,,,,,,,0,,,,20.833333,,,,,1,–,–,–,,,,
2023-03-27,2026-04-27,[COLLECT][VERAO]4,inactive,200,Diário,1154,1323,1,actions:offsite_conversion.fb_pixel_purchase,41.46,41.46,230.63,4,1,1,5.562711,22,19,0.00075586,1.884545,1.662887,1.819757,31.337868,2.182105,41.46,10.365,1,1.146447,–,–,–,1,,,
2023-03-27,2026-04-27,[3WAY]1,inactive,200,Diário,1440,2160,,,,41.19,,2,,,,30,31,0.2162037,1.373,1.388889,1.944444,19.069444,1.32871,,20.595,2,1.5,–,–,–,467,368,166,124
2023-03-27,2026-04-27,[3WAY]2,inactive,200,Diário,41877,87558,79,actions:offsite_conversion.fb_pixel_purchase,26.22860759,2072.06,11147.51,447,141,113,5.379917,1911,1899,0.24870372,1.08428,2.182553,3.87086,23.664999,1.091132,14.695461,4.635481,71,2.090837,–,–,–,21776,16916,8642,5769
2023-03-27,2026-04-27,[SEAMSB]1,inactive,200,Diário,2863,5268,2,actions:offsite_conversion.fb_pixel_purchase,57.78,115.56,270.63,12,3,3,2.3419,69,63,0.28530752,1.674783,1.309795,2.270346,21.936219,1.834286,38.52,9.63,2,1.840028,–,–,–,1503,964,610,408
2023-03-27,2026-04-27,[SEAMSB]2,inactive,200,Diário,496,688,,,,12.88,,,,,,4,4,0.22093023,3.22,0.581395,0.806452,18.72093,3.22,,,,1.387097,–,–,–,152,95,50,40
2023-03-27,2026-04-27,[SEAMSB]3,inactive,200,Diário,2346,2914,1,actions:offsite_conversion.fb_pixel_purchase,38.96,38.96,89.9,6,1,1,2.307495,18,19,0.3078243,2.164444,0.617708,0.767263,13.369938,2.050526,38.96,6.493333,2,1.242114,–,–,–,897,520,262,173
2023-03-27,2026-04-27,[TROPICANA]1,not_delivering,200,Diário,32832,56646,37,actions:offsite_conversion.fb_pixel_purchase,25.98216216,961.34,5595.97,223,65,64,5.82101,956,908,0.24741376,1.005586,1.687674,2.640716,16.971013,1.058744,14.789846,4.310942,49,1.725329,–,–,–,14015,8497,4610,3418
2023-03-27,2026-04-27,[TROPICANA]2,inactive,200,Diário,2276,3066,1,actions:offsite_conversion.fb_pixel_purchase,54.85,54.85,135.83,11,4,4,2.47639,46,46,0.20384866,1.192391,1.500326,1.845343,17.889759,1.192391,13.7125,4.986364,1,1.3471,–,–,–,625,316,165,115
2023-03-27,2026-04-27,[TROPICANA]3,not_delivering,200,Diário,8025,12113,11,actions:offsite_conversion.fb_pixel_purchase,25.49727273,280.47,1590.65,59,16,18,5.671373,198,193,0.25295137,1.416515,1.634607,2.193146,23.154462,1.453212,17.529375,4.753729,13,1.509408,–,–,–,3064,1850,955,661
2023-03-27,2026-04-27,[SEAMCB]1,inactive,200,Diário,678,1049,,,,19.39,,4,,,,12,10,0.2564347,1.615833,1.143947,1.769912,18.484271,1.939,,4.8475,1,1.547198,–,–,–,269,175,104,69
2023-03-27,2026-04-27,[SEAMCB]2,inactive,200,Diário,9344,17910,10,actions:offsite_conversion.fb_pixel_purchase,33.029,330.29,2068.09,88,18,12,6.261437,264,250,0.12981575,1.251098,1.474037,2.600599,18.441653,1.32116,18.349444,3.753295,,1.916738,–,–,–,2325,1435,970,695
2023-03-27,2026-04-27,[SEAMCB]3,not_delivering,200,Diário,60005,101871,46,actions:offsite_conversion.fb_pixel_purchase,35.09891304,1614.55,7205.93,511,103,73,4.46312,1865,1819,0.16804586,0.86571,1.830747,2.743105,15.848966,0.887603,15.675243,3.159589,37,1.697709,–,–,–,17119,10076,7483,5669
2023-03-27,2026-04-27,[SEAMCB]4,inactive,200,Diário,1547,2148,1,actions:offsite_conversion.fb_pixel_purchase,43.84,43.84,79.9,3,1,1,1.822537,26,24,0.19878957,1.686154,1.210428,1.55139,20.409683,1.826667,43.84,14.613333,1,1.388494,–,–,–,427,244,198,155
2023-03-27,2026-04-27,[SEAMBRANCOS],inactive,200,Diário,2615,3239,1,actions:offsite_conversion.fb_pixel_purchase,69.52,69.52,134.9,9,1,2,1.940449,47,44,0.27971596,1.479149,1.451065,1.720841,21.463415,1.58,69.52,7.724444,1,1.238623,–,–,–,906,539,266,223
2023-03-27,2026-04-27,[TROP129],not_delivering,100,Diário,5897,8957,6,actions:offsite_conversion.fb_pixel_purchase,31.71166667,190.27,779.4,23,7,6,4.096284,120,112,0.24438986,1.585583,1.339734,1.899271,21.242604,1.698839,27.181429,8.272609,5,1.518908,–,–,–,2189,1362,710,492
2023-03-27,2026-04-27,[SEAMCB129],not_delivering,100,Diário,4126,6662,6,actions:offsite_conversion.fb_pixel_purchase,27.47333333,164.84,1010.43,32,14,10,6.129762,126,125,0.20864605,1.308254,1.891324,2.66602,24.74332,1.31872,11.774286,5.15125,4,1.614639,–,–,–,1390,833,457,342
2023-03-27,2026-04-27,[SEAMSB129],inactive,100,Diário,3263,4107,1,actions:offsite_conversion.fb_pixel_purchase,99.85,99.85,129.9,11,3,1,1.300951,69,68,0.24519114,1.447101,1.680058,2.022679,24.31215,1.468382,33.283333,9.077273,6,1.258658,–,–,–,1007,571,291,213
2023-03-27,2026-04-27,[CAR],not_delivering,"Usando orçamento da campanha",0,988,1352,,,,30.21,,5,,,,35,27,0,0.863143,2.588757,1.315789,22.344675,1.118889,,6.042,1,1.368421,–,–,–,,,,
2023-03-27,2026-04-27,[MULTIMIDIA],not_delivering,"Usando orçamento da campanha",0,527,628,,,,13.9,,,,,,13,8,0,1.069231,2.070064,1.328273,22.133758,1.7375,,,,1.191651,–,–,–,,,,
2023-03-27,2026-04-27,[IMGUNICA],not_delivering,"Usando orçamento da campanha",0,597,762,1,actions:offsite_conversion.fb_pixel_purchase,18.09,18.09,135.83,2,1,1,7.508568,10,8,0,1.809,1.312336,1.005025,23.740157,2.26125,18.09,9.045,,1.276382,–,–,–,,,,
2023-03-27,2026-04-27,[CAR],not_delivering,"Usando orçamento da campanha",0,1196,1437,1,actions:offsite_conversion.fb_pixel_purchase,31.82,31.82,135.83,4,2,1,4.268699,36,32,0,0.883889,2.505219,1.588629,22.143354,0.994375,15.91,7.955,2,1.201505,–,–,–,,,,
2023-03-27,2026-04-27,[IMGUNICA],not_delivering,"Usando orçamento da campanha",0,890,1106,,,,27.49,,,,,,15,11,0,1.832667,1.356239,1.348315,24.855335,2.499091,,,,1.242697,–,–,–,,,,
2023-03-27,2026-04-27,[IMGUNICA],inactive,"Usando orçamento da campanha",0,2107,2909,1,actions:offsite_conversion.fb_pixel_purchase,65,65,89.9,8,2,2,1.383077,28,21,0,2.321429,0.96253,0.759374,22.344448,3.095238,32.5,8.125,3,1.380636,–,–,–,,,,
2023-03-27,2026-04-27,[IMGUNICA],not_delivering,"Usando orçamento da campanha",0,1026,1268,1,actions:offsite_conversion.fb_pixel_purchase,27.52,27.52,89.9,5,1,1,3.266715,15,11,0,1.834667,1.182965,0.682261,21.70347,2.501818,27.52,5.504,2,1.235867,–,–,–,,,,
2023-03-27,2026-04-27,[IMGUNICA],not_delivering,"Usando orçamento da campanha",0,1398,1929,1,actions:offsite_conversion.fb_pixel_purchase,38.26,38.26,129.9,8,3,2,3.395191,24,20,0,1.594167,1.244168,1.144492,19.834111,1.913,12.753333,4.7825,1,1.379828,–,–,–,,,,
2023-03-27,2026-04-27,[MULTIMIDIA],not_delivering,"Usando orçamento da campanha",0,296,361,,,,7.22,,1,1,1,,6,3,0,1.203333,1.66205,1.689189,20,2.406667,7.22,7.22,,1.219595,–,–,–,,,,
2023-03-27,2026-04-27,[MULTIMIDIA],not_delivering,"Usando orçamento da campanha",0,2366,2953,2,actions:offsite_conversion.fb_pixel_purchase,45.37,90.74,359.7,9,2,3,3.964073,80,59,0,1.13425,2.709109,1.394759,30.728073,1.537966,45.37,10.082222,5,1.248098,–,–,–,,,,
2023-03-27,2026-04-27,[MULTIMIDIA],not_delivering,"Usando orçamento da campanha",0,500,599,,,,15.86,,2,1,,,10,9,0,1.586,1.669449,0.6,26.477462,1.762222,15.86,7.93,,1.198,–,–,–,,,,
2023-03-27,2026-04-27,[MULTIMIDIA],not_delivering,"Usando orçamento da campanha",0,816,995,1,actions:offsite_conversion.fb_pixel_purchase,23.81,23.81,135.83,5,,,5.704746,28,17,0,0.850357,2.81407,1.470588,23.929648,1.400588,,4.762,3,1.219363,–,–,–,,,,
2023-03-27,2026-04-27,[CAR],not_delivering,"Usando orçamento da campanha",0,631,831,,,,17.57,,1,,,,28,20,0,0.6275,3.369434,1.426307,21.143201,0.8785,,17.57,,1.316957,–,–,–,,,,
2023-03-27,2026-04-27,[CAR],not_delivering,"Usando orçamento da campanha",0,697,925,,,,20.55,,,,,,16,14,0,1.284375,1.72973,1.291248,22.216216,1.467857,,,1,1.327116,–,–,–,,,,
2023-03-27,2026-04-27,[CAR],not_delivering,"Usando orçamento da campanha",0,2521,3346,5,actions:offsite_conversion.fb_pixel_purchase,18.446,92.23,956.99,25,8,6,10.376125,89,88,0,1.036292,2.659892,1.586672,27.564256,1.048068,11.52875,3.6892,1,1.327251,–,–,–,,,,
2023-03-27,2026-04-27,[SEAMLESS][V2],not_delivering,250,Diário,21610,25881,22,actions:offsite_conversion.fb_pixel_purchase,26.85,590.7,2911.81,128,34,32,4.929423,489,484,0.31463236,1.207975,1.889417,2.082369,22.823693,1.220455,17.373529,4.614844,34,1.19764,–,–,–,8143,3402,1756,880
2023-03-27,2026-04-27,[TROPICANA][V3],not_delivering,250,Diário,4734,7322,9,actions:offsite_conversion.fb_pixel_purchase,31.86444444,286.78,1128.27,41,13,13,3.93427,152,146,0.33679323,1.886711,2.075936,2.999578,39.166894,1.964247,22.06,6.994634,4,1.546684,–,–,–,2466,1550,789,535
2023-03-27,2026-04-27,[TROPICANA]1,inactive,250,Diário,1711,2259,1,actions:offsite_conversion.fb_pixel_purchase,65.74,65.74,135.83,14,3,2,2.06617,55,52,0.30898628,1.195273,2.434706,2.922268,29.101372,1.264231,21.913333,4.695714,2,1.320281,–,–,–,698,458,226,139
2023-03-27,2026-04-27,[SEAMCB]3,not_delivering,250,Diário,1905,2199,2,actions:offsite_conversion.fb_pixel_purchase,26.15,52.3,215.73,8,3,2,4.124857,37,37,0.18599363,1.413514,1.682583,1.83727,23.783538,1.413514,17.433333,6.5375,,1.154331,–,–,–,409,262,152,101
2023-03-27,2026-04-27,[SEAMCB]2,inactive,250,Diário,189,214,,,,3.68,,,,,,3,3,0.18691589,1.226667,1.401869,1.587302,17.196262,1.226667,,,,1.132275,–,–,–,40,23,12,9
2023-03-27,2026-04-27,[TROPICANA]3,inactive,250,Diário,331,376,,,,8.3,,1,,,,3,3,0.28723404,2.766667,0.797872,0.906344,22.074468,2.766667,,8.3,,1.135952,–,–,–,108,63,35,23
2023-03-27,2026-04-27,[3WAY]2,not_delivering,250,Diário,2942,3693,3,actions:offsite_conversion.fb_pixel_purchase,39.86666667,119.6,269.7,25,7,6,2.255017,87,84,0.30381803,1.374713,2.355808,2.82121,32.385594,1.42381,17.085714,4.784,2,1.255269,–,–,–,1122,883,437,278
2023-03-27,2026-04-27,[TROP129],not_delivering,250,Diário,973,1243,1,actions:offsite_conversion.fb_pixel_purchase,26.62,26.62,110.42,2,1,2,4.148009,18,15,0.22767498,1.478889,1.448109,1.644399,21.415929,1.774667,26.62,13.31,1,1.277492,–,–,–,283,176,80,51
2023-03-27,2026-04-27,[SEAMCB129],not_delivering,250,Diário,588,779,,,,18.31,,1,,,,14,12,0.19640565,1.307857,1.797176,1.70068,23.504493,1.525833,,18.31,,1.32483,–,–,–,153,99,49,33
2023-03-27,2026-04-27,TROPICANAV3,not_delivering,"Usando orçamento da campanha",0,1316,1530,1,actions:offsite_conversion.fb_pixel_purchase,62.93,62.93,135.83,5,2,1,2.15843,24,23,0.36732026,2.622083,1.568627,1.823708,41.130719,2.736087,31.465,12.586,1,1.162614,–,–,–,562,346,170,125
2023-03-27,2026-04-27,TROPICANA3,not_delivering,"Usando orçamento da campanha",0,179,225,,,,5.41,,,,,,2,2,0.19555556,2.705,0.888889,1.117318,24.044444,2.705,,,,1.256983,–,–,–,44,26,11,10
2023-03-27,2026-04-27,TROPICANA1,not_delivering,"Usando orçamento da campanha",0,1198,1332,,,,46.26,,5,2,,,25,26,0.36636637,1.8504,1.876877,2.086811,34.72973,1.779231,23.13,9.252,2,1.111853,–,–,–,488,291,140,85
2023-03-27,2026-04-27,TROPICANAV3,not_delivering,"Usando orçamento da campanha",0,181,212,,,,6.1,,,,,,,,0.25471698,,,,28.773585,,,,1,1.171271,–,–,–,54,32,21,15
2023-03-27,2026-04-27,TROPICANA1,not_delivering,"Usando orçamento da campanha",0,5,6,,,,0.11,,,,,,,,0.16666667,,,,18.333333,,,,,1.2,–,–,–,1,1,1,1
2023-03-27,2026-04-27,TROPICANA1,inactive,"Usando orçamento da campanha",0,37786,57903,52,actions:offsite_conversion.fb_pixel_purchase,34.87519231,1813.51,7766.62,355,93,79,4.282645,981,1046,0.34177849,1.848634,1.694213,2.426825,31.319793,1.733757,19.500108,5.108479,58,1.532393,–,–,–,19790,13140,6300,3946
2023-03-27,2026-04-27,TROPICANAV3,not_delivering,"Usando orçamento da campanha",0,10927,21424,26,actions:offsite_conversion.fb_pixel_purchase,28.96192308,753.01,3620.66,143,42,37,4.80825,326,344,0.27254481,2.309847,1.521658,2.653976,35.147965,2.188983,17.92881,5.265804,8,1.960648,–,–,–,5839,3405,1864,1392
2023-03-27,2026-04-27,TROPICANA3,inactive,"Usando orçamento da campanha",0,115,137,,,,3.3,,,,,,4,4,0.19708029,0.825,2.919708,3.478261,24.087591,0.825,,,,1.191304,–,–,–,27,14,7,4
2023-03-27,2026-04-27,TROPICANA1,not_delivering,"Usando orçamento da campanha",0,671,724,,,,17.01,,2,1,1,,16,18,0.34116022,1.063125,2.209945,2.384501,23.494475,0.945,17.01,8.505,1,1.078987,–,–,–,247,157,92,59
2023-03-27,2026-04-27,TROPICANA3,not_delivering,"Usando orçamento da campanha",0,235,275,,,,3.82,,2,1,,,3,3,0.20363636,1.273333,1.090909,1.276596,13.890909,1.273333,3.82,1.91,,1.170213,–,–,–,56,39,18,10
2023-03-27,2026-04-27,TROPICANAV3,not_delivering,"Usando orçamento da campanha",0,1223,1479,,,,50,,6,2,1,,27,26,0.31102096,1.851852,1.825558,2.12592,33.806626,1.923077,25,8.333333,,1.209321,–,–,–,460,267,136,88
2023-03-27,2026-04-27,TROPICANA1,inactive,"Usando orçamento da campanha",0,287,341,,,,9.61,,,,,,3,2,0.32258065,3.203333,0.879765,1.045296,28.181818,4.805,,,,1.188153,–,–,–,110,75,37,20
2023-03-27,2026-04-27,TROPICANA3,inactive,"Usando orçamento da campanha",0,322,351,,,,7.42,,,,,,3,3,0.25641026,2.473333,0.854701,0.621118,21.139601,2.473333,,,,1.090062,–,–,–,90,52,23,12
2023-03-27,2026-04-27,TROPICANAV3,not_delivering,"Usando orçamento da campanha",0,6915,11034,15,actions:offsite_conversion.fb_pixel_purchase,32.546,488.19,2486.61,51,19,20,5.093529,219,203,0.29853181,2.229178,1.984774,2.791034,44.244154,2.404877,25.694211,9.572353,13,1.595662,–,–,–,3294,2013,1056,759
2023-03-27,2026-04-27,SEAMCB3,inactive,"Usando orçamento da campanha",0,90,98,,,,0.55,,,,,,2,2,0.16326531,0.275,2.040816,2.222222,5.612245,0.275,,,,1.088889,–,–,–,16,15,11,6
2023-03-27,2026-04-27,SEAMLESSV2,not_delivering,"Usando orçamento da campanha",0,3941,4296,5,actions:offsite_conversion.fb_pixel_purchase,15.978,79.89,629.54,24,7,11,7.880085,71,66,0.33496276,1.125211,1.6527,1.776199,18.596369,1.210455,11.412857,3.32875,6,1.090079,–,–,–,1439,573,301,150
2023-03-27,2026-04-27,SEAMCB3,not_delivering,"Usando orçamento da campanha",0,378,485,2,actions:offsite_conversion.fb_pixel_purchase,6.675,13.35,271.66,3,1,1,20.349064,7,6,0.20206186,1.907143,1.443299,1.587302,27.525773,2.225,13.35,4.45,,1.283069,–,–,–,98,73,42,24
2023-03-27,2026-04-27,SEAMLESSV2,not_delivering,"Usando orçamento da campanha",0,5611,5976,6,actions:offsite_conversion.fb_pixel_purchase,17.95666667,107.74,821.78,40,7,9,7.627436,113,106,0.33751673,0.953451,1.890897,1.960435,18.028782,1.016415,15.391429,2.6935,10,1.065051,–,–,–,2017,830,456,227
2023-03-27,2026-04-27,SEAMCB2,inactive,"Usando orçamento da campanha",0,3,3,,,,0.08,,,,,,,,0.33333333,,,,26.666667,,,,,1,–,–,–,1,1,,
2023-03-27,2026-04-27,SEAMCB3,inactive,"Usando orçamento da campanha",0,3,3,,,,0,,,,,,1,1,0.33333333,0,33.333333,33.333333,0,0,,,,1,–,–,–,1,1,1,
2023-03-27,2026-04-27,SEAMLESSV2,not_delivering,"Usando orçamento da campanha",0,1216,1371,1,actions:offsite_conversion.fb_pixel_purchase,17.22,17.22,135.83,9,4,2,7.887921,19,19,0.30707513,0.906316,1.38585,1.480263,12.560175,0.906316,4.305,1.913333,3,1.127467,–,–,–,421,150,72,42
2023-03-27,2026-04-27,SEAMLESSV2,not_delivering,"Usando orçamento da campanha",0,11029,12364,6,actions:offsite_conversion.fb_pixel_purchase,39.35666667,236.14,900.02,62,11,8,3.811383,230,211,0.3271595,1.026696,1.860239,1.976607,19.098997,1.119147,21.467273,3.80871,13,1.121045,–,–,–,4045,1636,837,387
2023-03-27,2026-04-27,SEAMCB2,inactive,"Usando orçamento da campanha",0,24,32,,,,0.71,,,,,,,,0.09375,,,,22.1875,,,,,1.333333,–,–,–,3,2,2,1
2023-03-27,2026-04-27,TROPICANA3,not_delivering,"Usando orçamento da campanha",0,2,2,,,,0.01,,,,,,,,0,,,,5,,,,,1,–,–,–,,,1,
2023-03-27,2026-04-27,SEAMCB2,inactive,"Usando orçamento da campanha",0,16,16,,,,0,,,,,,,,0.125,,,,0,,,,,1,–,–,–,2,2,,
2023-03-27,2026-04-27,SEAMCB3,not_delivering,"Usando orçamento da campanha",0,599,833,2,actions:offsite_conversion.fb_pixel_purchase,9.87,19.74,382.08,3,1,1,19.355623,11,10,0.16446579,1.794545,1.320528,1.836394,23.697479,1.974,19.74,6.58,,1.390651,–,–,–,137,101,57,35
2023-03-27,2026-04-27,SEAMLESSV2,not_delivering,"Usando orçamento da campanha",0,5718,5919,2,actions:offsite_conversion.fb_pixel_purchase,56.52,113.04,407.49,29,6,3,3.60483,105,100,0.33755702,1.076571,1.773948,1.766352,19.097821,1.1304,18.84,3.897931,10,1.035152,–,–,–,1998,828,464,226
2023-03-27,2026-04-27,SEAMCB3,not_delivering,"Usando orçamento da campanha",0,146,176,,,,4.04,,3,,,,3,3,0.1875,1.346667,1.704545,2.054795,22.954545,1.346667,,1.346667,,1.205479,–,–,–,33,22,12,8
2023-03-27,2026-04-27,SEAMCB2,not_delivering,"Usando orçamento da campanha",0,15,15,,,,0.02,,,,,,,,0.06666667,,,,1.333333,,,,,1,–,–,–,1,,,
2023-03-27,2026-04-27,[SEAMCB]2,not_delivering,100,Diário,25,26,,,,1.17,,,,,,1,1,0.5,1.17,3.846154,4,45,1.17,,,,1.04,–,–,–,13,8,5,2
2023-03-27,2026-04-27,[SEAMCB]3,not_delivering,100,Diário,390,394,,,,15.09,,2,,,,4,4,0.24365482,3.7725,1.015228,1.025641,38.299492,3.7725,,7.545,2,1.010256,–,–,–,96,72,34,22
2023-03-27,2026-04-27,[SEAMCB129],not_delivering,100,Diário,61,67,,,,2.06,,,,,,2,1,0.2238806,1.03,2.985075,3.278689,30.746269,2.06,,,,1.098361,–,–,–,15,9,7,5
2023-03-27,2026-04-27,[TROPICANA]3,not_delivering,100,Diário,46,48,,,,1.86,,,,,,,,0.3125,,,,38.75,,,,,1.043478,–,–,–,15,8,4,2
2023-03-27,2026-04-27,[TROP129],not_delivering,100,Diário,273,303,,,,9.87,,,,,,4,4,0.24092409,2.4675,1.320132,1.465201,32.574257,2.4675,,,3,1.10989,–,–,–,73,47,22,12
2023-03-27,2026-04-27,769858131811739,not_delivering,"Usando orçamento da campanha",0,436,479,,,,18.03,,,,,,9,9,0.29645094,2.003333,1.878914,2.06422,37.640919,2.003333,,,1,1.098624,–,–,–,142,62,27,16
2023-03-27,2026-04-27,769858131811739,not_delivering,"Usando orçamento da campanha",0,4266,5104,3,actions:offsite_conversion.fb_pixel_purchase,52.46,157.38,584.06,36,6,3,3.711145,88,84,0.2919279,1.788409,1.724138,1.875293,30.83464,1.873571,26.23,4.371667,3,1.196437,–,–,–,1490,596,332,166
2023-03-27,2026-04-27,769858131811739,not_delivering,"Usando orçamento da campanha",0,789,886,,,,25.71,,,,,,8,7,0.248307,3.21375,0.902935,1.013942,29.018059,3.672857,,,,1.12294,–,–,–,220,92,40,14
2023-03-27,2026-04-27,769858131811739,not_delivering,"Usando orçamento da campanha",0,294,337,,,,12.64,,3,,,,4,4,0.2462908,3.16,1.186944,1.360544,37.507418,3.16,,4.213333,,1.146259,–,–,–,83,28,11,5
2023-03-27,2026-04-27,1417373232539234,not_delivering,"Usando orçamento da campanha",0,563,572,,,,23.16,,1,1,1,,12,12,0.35839161,1.93,2.097902,2.131439,40.48951,1.93,23.16,23.16,,1.015986,–,–,–,205,143,74,41
2023-03-27,2026-04-27,822426566554895,not_delivering,"Usando orçamento da campanha",0,68,70,,,,2.87,,,,,,2,2,0.34285714,1.435,2.857143,2.941176,41,1.435,,,,1.029412,–,–,–,24,14,9,8
2023-03-27,2026-04-27,2693191860831843,not_delivering,"Usando orçamento da campanha",0,9,9,,,,0.35,,,,,,,,0.11111111,,,,38.888889,,,,,1,–,–,–,1,,,
